Datum,1NP890
10/01/1961 00:00:00,71.69
20/01/1961 00:00:00,71.72
30/01/1961 00:00:00,71.72
10/02/1961 00:00:00,71.7
20/02/1961 00:00:00,71.69
28/02/1961 00:00:00,71.72
10/03/1961 00:00:00,71.7
20/03/1961 00:00:00,71.68
30/03/1961 00:00:00,71.67
10/04/1961 00:00:00,71.4
20/04/1961 00:00:00,71.44
30/04/1961 00:00:00,71.58
10/05/1961 00:00:00,71.63
20/05/1961 00:00:00,71.63
30/05/1961 00:00:00,71.74
10/06/1961 00:00:00,71.85
20/06/1961 00:00:00,71.83
30/06/1961 00:00:00,71.84
10/07/1961 00:00:00,71.87
20/07/1961 00:00:00,71.87
30/07/1961 00:00:00,71.86
10/08/1961 00:00:00,71.83
20/08/1961 00:00:00,71.83
30/08/1961 00:00:00,71.82
10/09/1961 00:00:00,71.84
20/09/1961 00:00:00,71.7
30/09/1961 00:00:00,71.71
10/10/1961 00:00:00,71.68
20/10/1961 00:00:00,71.66
30/10/1961 00:00:00,71.63
10/11/1961 00:00:00,71.58
20/11/1961 00:00:00,71.62
30/11/1961 00:00:00,71.58
10/12/1961 00:00:00,71.54
20/12/1961 00:00:00,71.53
30/12/1961 00:00:00,71.51
10/01/1962 00:00:00,71.48
20/01/1962 00:00:00,71.46
30/01/1962 00:00:00,71.44
10/02/1962 00:00:00,71.43
20/02/1962 00:00:00,71.43
28/02/1962 00:00:00,71.42
10/03/1962 00:00:00,71.42
20/03/1962 00:00:00,71.42
30/03/1962 00:00:00,71.56
10/04/1962 00:00:00,71.72
20/04/1962 00:00:00,71.72
30/04/1962 00:00:00,71.79
10/05/1962 00:00:00,71.91
20/05/1962 00:00:00,71.79
30/05/1962 00:00:00,71.6
10/06/1962 00:00:00,72.12
20/06/1962 00:00:00,72.18
30/06/1962 00:00:00,72.21
10/07/1962 00:00:00,72.22
20/07/1962 00:00:00,72.23
30/07/1962 00:00:00,72.22
10/08/1962 00:00:00,72.19
20/08/1962 00:00:00,72.17
30/08/1962 00:00:00,72.13
10/09/1962 00:00:00,71.65
20/09/1962 00:00:00,71.83
30/09/1962 00:00:00,72.05
10/10/1962 00:00:00,72.08
20/10/1962 00:00:00,71.99
30/10/1962 00:00:00,71.95
10/11/1962 00:00:00,71.83
20/11/1962 00:00:00,71.88
30/11/1962 00:00:00,71.86
10/12/1962 00:00:00,71.83
20/12/1962 00:00:00,71.8
30/12/1962 00:00:00,71.76
10/01/1963 00:00:00,71.74
20/01/1963 00:00:00,71.72
30/01/1963 00:00:00,71.69
10/02/1963 00:00:00,71.67
20/02/1963 00:00:00,71.72
28/02/1963 00:00:00,71.74
10/03/1963 00:00:00,71.76
20/03/1963 00:00:00,71.78
30/03/1963 00:00:00,71.81
10/04/1963 00:00:00,71.99
20/04/1963 00:00:00,71.89
30/04/1963 00:00:00,71.93
10/05/1963 00:00:00,71.96
20/05/1963 00:00:00,72.0
30/05/1963 00:00:00,72.06
10/06/1963 00:00:00,72.11
20/06/1963 00:00:00,72.12
30/06/1963 00:00:00,72.12
10/07/1963 00:00:00,72.11
20/07/1963 00:00:00,72.08
30/07/1963 00:00:00,72.05
10/08/1963 00:00:00,71.99
20/08/1963 00:00:00,71.99
30/08/1963 00:00:00,71.97
10/09/1963 00:00:00,71.9
20/09/1963 00:00:00,71.91
30/09/1963 00:00:00,71.85
10/10/1963 00:00:00,71.95
20/10/1963 00:00:00,72.06
30/10/1963 00:00:00,72.18
10/11/1963 00:00:00,71.78
20/11/1963 00:00:00,71.83
30/11/1963 00:00:00,71.7
10/12/1963 00:00:00,71.74
20/12/1963 00:00:00,71.66
30/12/1963 00:00:00,71.61
10/01/1964 00:00:00,71.59
20/01/1964 00:00:00,71.59
30/01/1964 00:00:00,71.54
10/02/1964 00:00:00,71.5
20/02/1964 00:00:00,71.51
28/02/1964 00:00:00,71.47
10/03/1964 00:00:00,71.44
20/03/1964 00:00:00,71.49
30/03/1964 00:00:00,71.46
10/04/1964 00:00:00,71.39
20/04/1964 00:00:00,71.37
30/04/1964 00:00:00,71.35
10/05/1964 00:00:00,71.34
20/05/1964 00:00:00,71.33
30/05/1964 00:00:00,71.31
10/06/1964 00:00:00,71.32
20/06/1964 00:00:00,71.3
30/06/1964 00:00:00,71.3
10/07/1964 00:00:00,71.3
20/07/1964 00:00:00,71.3
30/07/1964 00:00:00,71.26
10/08/1964 00:00:00,71.27
20/08/1964 00:00:00,71.26
30/08/1964 00:00:00,71.21
10/09/1964 00:00:00,71.22
20/09/1964 00:00:00,71.27
30/09/1964 00:00:00,71.19
10/10/1964 00:00:00,71.2
20/10/1964 00:00:00,71.18
30/10/1964 00:00:00,71.06
10/11/1964 00:00:00,71.16
20/11/1964 00:00:00,71.12
30/11/1964 00:00:00,71.13
10/12/1964 00:00:00,71.13
20/12/1964 00:00:00,71.13
30/12/1964 00:00:00,71.13
10/01/1965 00:00:00,71.12
20/01/1965 00:00:00,71.12
30/01/1965 00:00:00,71.12
10/02/1965 00:00:00,71.14
20/02/1965 00:00:00,71.16
28/02/1965 00:00:00,71.17
10/03/1965 00:00:00,71.22
20/03/1965 00:00:00,71.21
30/03/1965 00:00:00,71.26
10/04/1965 00:00:00,71.28
20/04/1965 00:00:00,71.27
30/04/1965 00:00:00,71.32
10/05/1965 00:00:00,71.34
20/05/1965 00:00:00,71.35
30/05/1965 00:00:00,71.29
10/06/1965 00:00:00,71.39
20/06/1965 00:00:00,71.43
30/06/1965 00:00:00,71.47
10/07/1965 00:00:00,71.5
20/07/1965 00:00:00,71.58
30/07/1965 00:00:00,71.61
10/08/1965 00:00:00,71.61
20/08/1965 00:00:00,71.65
30/08/1965 00:00:00,71.7
10/09/1965 00:00:00,71.71
20/09/1965 00:00:00,71.68
30/09/1965 00:00:00,71.72
10/10/1965 00:00:00,71.7
20/10/1965 00:00:00,71.82
30/10/1965 00:00:00,71.67
10/11/1965 00:00:00,71.65
20/11/1965 00:00:00,71.62
30/11/1965 00:00:00,71.6
10/12/1965 00:00:00,71.61
20/12/1965 00:00:00,71.66
30/12/1965 00:00:00,71.56
10/01/1966 00:00:00,71.54
20/01/1966 00:00:00,71.56
30/01/1966 00:00:00,71.52
10/02/1966 00:00:00,71.56
20/02/1966 00:00:00,71.57
28/02/1966 00:00:00,71.57
10/03/1966 00:00:00,71.59
20/03/1966 00:00:00,71.57
30/03/1966 00:00:00,71.57
10/04/1966 00:00:00,71.55
20/04/1966 00:00:00,71.57
30/04/1966 00:00:00,71.61
10/05/1966 00:00:00,71.64
20/05/1966 00:00:00,71.59
30/05/1966 00:00:00,71.64
10/06/1966 00:00:00,71.63
20/06/1966 00:00:00,71.66
30/06/1966 00:00:00,71.7
10/07/1966 00:00:00,71.68
20/07/1966 00:00:00,71.7
30/07/1966 00:00:00,71.7
10/08/1966 00:00:00,71.69
20/08/1966 00:00:00,71.69
30/08/1966 00:00:00,71.7
10/09/1966 00:00:00,71.7
20/09/1966 00:00:00,71.68
30/09/1966 00:00:00,71.67
10/10/1966 00:00:00,71.65
20/10/1966 00:00:00,71.64
30/10/1966 00:00:00,71.61
10/11/1966 00:00:00,71.62
20/11/1966 00:00:00,71.61
30/11/1966 00:00:00,71.57
10/12/1966 00:00:00,71.56
20/12/1966 00:00:00,71.57
30/12/1966 00:00:00,71.53
10/01/1967 00:00:00,71.48
20/01/1967 00:00:00,71.48
30/01/1967 00:00:00,71.5
10/02/1967 00:00:00,71.49
20/02/1967 00:00:00,71.5
28/02/1967 00:00:00,71.5
10/03/1967 00:00:00,71.7
20/03/1967 00:00:00,71.73
30/03/1967 00:00:00,71.75
10/04/1967 00:00:00,71.75
20/04/1967 00:00:00,71.74
30/04/1967 00:00:00,71.72
10/05/1967 00:00:00,71.67
20/05/1967 00:00:00,71.65
30/05/1967 00:00:00,71.67
10/06/1967 00:00:00,71.61
20/06/1967 00:00:00,71.62
30/06/1967 00:00:00,71.68
10/07/1967 00:00:00,71.5
20/07/1967 00:00:00,71.48
30/07/1967 00:00:00,71.48
10/08/1967 00:00:00,71.48
20/08/1967 00:00:00,71.48
30/08/1967 00:00:00,71.48
10/09/1967 00:00:00,71.5
20/09/1967 00:00:00,71.48
30/09/1967 00:00:00,71.58
10/10/1967 00:00:00,71.67
20/10/1967 00:00:00,71.65
30/10/1967 00:00:00,71.62
10/11/1967 00:00:00,71.6
20/11/1967 00:00:00,71.59
30/11/1967 00:00:00,71.57
10/12/1967 00:00:00,71.52
20/12/1967 00:00:00,71.53
30/12/1967 00:00:00,71.53
10/01/1968 00:00:00,71.49
20/01/1968 00:00:00,71.57
30/01/1968 00:00:00,71.49
10/02/1968 00:00:00,71.5
20/02/1968 00:00:00,71.5
28/02/1968 00:00:00,71.5
10/03/1968 00:00:00,71.53
20/03/1968 00:00:00,71.53
30/03/1968 00:00:00,71.53
10/04/1968 00:00:00,71.54
20/04/1968 00:00:00,71.56
30/04/1968 00:00:00,71.54
10/05/1968 00:00:00,71.51
20/05/1968 00:00:00,71.51
30/05/1968 00:00:00,71.51
10/06/1968 00:00:00,71.54
20/06/1968 00:00:00,71.47
30/06/1968 00:00:00,71.45
10/07/1968 00:00:00,71.42
20/07/1968 00:00:00,71.47
30/07/1968 00:00:00,71.42
10/08/1968 00:00:00,71.38
20/08/1968 00:00:00,71.35
30/08/1968 00:00:00,71.36
10/09/1968 00:00:00,71.32
20/09/1968 00:00:00,71.32
30/09/1968 00:00:00,71.32
10/10/1968 00:00:00,71.42
20/10/1968 00:00:00,71.32
30/10/1968 00:00:00,71.32
10/11/1968 00:00:00,71.24
20/11/1968 00:00:00,71.24
30/11/1968 00:00:00,71.24
10/12/1968 00:00:00,71.24
20/12/1968 00:00:00,71.24
30/12/1968 00:00:00,71.24
10/01/1969 00:00:00,71.17
20/01/1969 00:00:00,71.17
30/01/1969 00:00:00,71.17
10/02/1969 00:00:00,71.12
20/02/1969 00:00:00,71.14
28/02/1969 00:00:00,71.14
10/03/1969 00:00:00,71.14
20/03/1969 00:00:00,71.12
30/03/1969 00:00:00,71.11
10/04/1969 00:00:00,71.12
20/04/1969 00:00:00,71.11
30/04/1969 00:00:00,71.12
10/05/1969 00:00:00,71.12
20/05/1969 00:00:00,71.12
30/05/1969 00:00:00,71.12
10/06/1969 00:00:00,70.97
20/06/1969 00:00:00,70.97
30/06/1969 00:00:00,70.97
10/07/1969 00:00:00,71.08
20/07/1969 00:00:00,71.12
30/07/1969 00:00:00,71.17
10/08/1969 00:00:00,71.07
20/08/1969 00:00:00,71.16
30/08/1969 00:00:00,71.36
10/09/1969 00:00:00,71.27
20/09/1969 00:00:00,71.07
30/09/1969 00:00:00,71.22
10/10/1969 00:00:00,71.32
20/10/1969 00:00:00,71.34
30/10/1969 00:00:00,71.33
10/11/1969 00:00:00,71.32
20/11/1969 00:00:00,71.31
30/11/1969 00:00:00,71.31
10/12/1969 00:00:00,71.27
20/12/1969 00:00:00,71.29
30/12/1969 00:00:00,71.29
10/01/1970 00:00:00,71.26
20/01/1970 00:00:00,71.26
30/01/1970 00:00:00,71.26
10/02/1970 00:00:00,71.26
20/02/1970 00:00:00,71.27
28/02/1970 00:00:00,71.32
10/03/1970 00:00:00,71.31
20/03/1970 00:00:00,71.32
30/03/1970 00:00:00,71.44
10/04/1970 00:00:00,71.72
20/04/1970 00:00:00,71.72
30/04/1970 00:00:00,71.72
10/05/1970 00:00:00,71.62
20/05/1970 00:00:00,71.92
30/05/1970 00:00:00,71.97
10/06/1970 00:00:00,72.02
20/06/1970 00:00:00,72.12
30/06/1970 00:00:00,72.55
10/07/1970 00:00:00,72.52
20/07/1970 00:00:00,72.67
30/07/1970 00:00:00,72.82
10/08/1970 00:00:00,72.82
20/08/1970 00:00:00,72.81
30/08/1970 00:00:00,72.8
10/09/1970 00:00:00,72.67
20/09/1970 00:00:00,72.8
30/09/1970 00:00:00,72.67
10/10/1970 00:00:00,72.47
20/10/1970 00:00:00,72.62
30/10/1970 00:00:00,72.57
10/11/1970 00:00:00,72.57
20/11/1970 00:00:00,72.57
30/11/1970 00:00:00,72.67
10/12/1970 00:00:00,71.97
20/12/1970 00:00:00,72.17
30/12/1970 00:00:00,72.32
10/01/1971 00:00:00,72.32
20/01/1971 00:00:00,72.27
30/01/1971 00:00:00,72.25
10/02/1971 00:00:00,72.22
20/02/1971 00:00:00,72.07
28/02/1971 00:00:00,72.12
10/03/1971 00:00:00,72.37
20/03/1971 00:00:00,72.42
30/03/1971 00:00:00,72.37
10/04/1971 00:00:00,72.37
20/04/1971 00:00:00,72.47
30/04/1971 00:00:00,72.47
10/05/1971 00:00:00,72.47
20/05/1971 00:00:00,72.47
30/05/1971 00:00:00,72.32
10/06/1971 00:00:00,72.47
20/06/1971 00:00:00,72.27
30/06/1971 00:00:00,72.46
10/07/1971 00:00:00,72.27
20/07/1971 00:00:00,72.34
30/07/1971 00:00:00,72.33
10/08/1971 00:00:00,72.32
20/08/1971 00:00:00,72.27
30/08/1971 00:00:00,72.27
10/09/1971 00:00:00,72.22
20/09/1971 00:00:00,72.12
30/09/1971 00:00:00,72.12
10/10/1971 00:00:00,72.12
20/10/1971 00:00:00,72.07
30/10/1971 00:00:00,72.07
10/11/1971 00:00:00,72.07
20/11/1971 00:00:00,72.07
30/11/1971 00:00:00,72.02
10/12/1971 00:00:00,71.84
20/12/1971 00:00:00,71.8
30/12/1971 00:00:00,71.8
10/01/1972 00:00:00,71.85
20/01/1972 00:00:00,71.82
30/01/1972 00:00:00,71.73
10/02/1972 00:00:00,71.72
20/02/1972 00:00:00,71.69
28/02/1972 00:00:00,71.67
10/03/1972 00:00:00,71.52
20/03/1972 00:00:00,71.57
30/03/1972 00:00:00,71.52
10/04/1972 00:00:00,71.62
20/04/1972 00:00:00,71.57
30/04/1972 00:00:00,71.54
10/05/1972 00:00:00,71.53
20/05/1972 00:00:00,71.51
30/05/1972 00:00:00,71.49
10/06/1972 00:00:00,71.47
20/06/1972 00:00:00,71.52
30/06/1972 00:00:00,71.42
10/07/1972 00:00:00,71.42
20/07/1972 00:00:00,71.42
30/07/1972 00:00:00,71.47
10/08/1972 00:00:00,71.47
20/08/1972 00:00:00,71.37
30/08/1972 00:00:00,71.36
10/09/1972 00:00:00,71.31
20/09/1972 00:00:00,71.31
30/09/1972 00:00:00,71.31
10/10/1972 00:00:00,71.27
20/10/1972 00:00:00,71.22
30/10/1972 00:00:00,71.22
10/11/1972 00:00:00,71.27
20/11/1972 00:00:00,71.24
30/11/1972 00:00:00,71.26
10/12/1972 00:00:00,71.27
20/12/1972 00:00:00,71.27
30/12/1972 00:00:00,71.27
10/01/1973 00:00:00,71.27
20/01/1973 00:00:00,71.32
30/01/1973 00:00:00,71.32
10/02/1973 00:00:00,71.32
20/02/1973 00:00:00,71.37
28/02/1973 00:00:00,71.37
10/03/1973 00:00:00,71.37
20/03/1973 00:00:00,71.47
30/03/1973 00:00:00,71.52
10/04/1973 00:00:00,71.47
20/04/1973 00:00:00,71.47
30/04/1973 00:00:00,71.47
10/05/1973 00:00:00,71.47
20/05/1973 00:00:00,71.47
30/05/1973 00:00:00,71.47
10/06/1973 00:00:00,71.47
20/06/1973 00:00:00,71.47
30/06/1973 00:00:00,71.47
10/07/1973 00:00:00,71.57
20/07/1973 00:00:00,71.59
30/07/1973 00:00:00,71.59
10/08/1973 00:00:00,71.62
20/08/1973 00:00:00,71.62
30/08/1973 00:00:00,71.62
10/09/1973 00:00:00,71.57
20/09/1973 00:00:00,71.56
30/09/1973 00:00:00,71.58
10/10/1973 00:00:00,71.54
20/10/1973 00:00:00,71.51
30/10/1973 00:00:00,71.51
10/11/1973 00:00:00,71.57
20/11/1973 00:00:00,71.5
30/11/1973 00:00:00,71.57
10/12/1973 00:00:00,71.57
20/12/1973 00:00:00,71.56
30/12/1973 00:00:00,71.57
10/01/1974 00:00:00,71.42
20/01/1974 00:00:00,71.42
30/01/1974 00:00:00,71.45
10/02/1974 00:00:00,71.42
20/02/1974 00:00:00,71.42
28/02/1974 00:00:00,71.44
10/03/1974 00:00:00,71.44
20/03/1974 00:00:00,71.43
30/03/1974 00:00:00,71.44
10/04/1974 00:00:00,71.44
20/04/1974 00:00:00,71.44
30/04/1974 00:00:00,71.44
10/05/1974 00:00:00,71.52
20/05/1974 00:00:00,71.47
30/05/1974 00:00:00,71.47
10/06/1974 00:00:00,71.46
20/06/1974 00:00:00,71.46
30/06/1974 00:00:00,71.46
10/07/1974 00:00:00,71.46
20/07/1974 00:00:00,71.45
30/07/1974 00:00:00,71.47
10/08/1974 00:00:00,71.46
20/08/1974 00:00:00,71.46
30/08/1974 00:00:00,71.45
10/09/1974 00:00:00,71.42
20/09/1974 00:00:00,71.36
30/09/1974 00:00:00,71.42
10/10/1974 00:00:00,71.41
20/10/1974 00:00:00,71.41
30/10/1974 00:00:00,71.42
10/11/1974 00:00:00,71.41
20/11/1974 00:00:00,71.42
30/11/1974 00:00:00,71.42
10/12/1974 00:00:00,71.41
20/12/1974 00:00:00,71.41
30/12/1974 00:00:00,71.41
10/01/1975 00:00:00,71.37
20/01/1975 00:00:00,71.47
30/01/1975 00:00:00,71.32
10/02/1975 00:00:00,71.28
20/02/1975 00:00:00,71.24
28/02/1975 00:00:00,71.39
10/03/1975 00:00:00,71.42
20/03/1975 00:00:00,71.4
30/03/1975 00:00:00,71.42
10/04/1975 00:00:00,71.42
20/04/1975 00:00:00,71.42
30/04/1975 00:00:00,71.37
10/05/1975 00:00:00,71.52
20/05/1975 00:00:00,71.37
30/05/1975 00:00:00,71.54
10/06/1975 00:00:00,71.65
20/06/1975 00:00:00,71.77
30/06/1975 00:00:00,71.96
10/07/1975 00:00:00,72.06
20/07/1975 00:00:00,72.11
30/07/1975 00:00:00,72.23
10/08/1975 00:00:00,72.4
20/08/1975 00:00:00,72.51
30/08/1975 00:00:00,72.65
10/09/1975 00:00:00,72.37
20/09/1975 00:00:00,72.22
30/09/1975 00:00:00,72.2
10/10/1975 00:00:00,72.0
20/10/1975 00:00:00,71.86
30/10/1975 00:00:00,71.67
10/11/1975 00:00:00,71.7
20/11/1975 00:00:00,71.69
30/11/1975 00:00:00,71.64
10/12/1975 00:00:00,71.59
20/12/1975 00:00:00,71.53
30/12/1975 00:00:00,71.44
10/01/1976 00:00:00,71.4
20/01/1976 00:00:00,71.37
30/01/1976 00:00:00,71.31
10/02/1976 00:00:00,71.42
20/02/1976 00:00:00,71.37
28/02/1976 00:00:00,71.42
10/03/1976 00:00:00,71.47
20/03/1976 00:00:00,71.36
30/03/1976 00:00:00,71.35
10/04/1976 00:00:00,71.33
20/04/1976 00:00:00,71.33
30/04/1976 00:00:00,71.32
10/05/1976 00:00:00,71.59
20/05/1976 00:00:00,71.8
30/05/1976 00:00:00,72.33
10/06/1976 00:00:00,72.32
20/06/1976 00:00:00,72.31
30/06/1976 00:00:00,72.29
10/07/1976 00:00:00,72.28
20/07/1976 00:00:00,72.27
30/07/1976 00:00:00,72.26
10/08/1976 00:00:00,72.23
20/08/1976 00:00:00,72.31
30/08/1976 00:00:00,72.18
10/09/1976 00:00:00,72.15
20/09/1976 00:00:00,72.11
30/09/1976 00:00:00,72.07
10/10/1976 00:00:00,72.03
20/10/1976 00:00:00,72.02
30/10/1976 00:00:00,71.99
10/11/1976 00:00:00,71.97
20/11/1976 00:00:00,71.94
30/11/1976 00:00:00,71.92
10/12/1976 00:00:00,71.85
20/12/1976 00:00:00,71.84
30/12/1976 00:00:00,71.8
10/01/1977 00:00:00,71.79
20/01/1977 00:00:00,71.8
30/01/1977 00:00:00,71.79
10/02/1977 00:00:00,71.78
20/02/1977 00:00:00,71.78
28/02/1977 00:00:00,71.75
10/03/1977 00:00:00,71.57
20/03/1977 00:00:00,71.46
30/03/1977 00:00:00,71.17
10/04/1977 00:00:00,71.19
20/04/1977 00:00:00,71.19
30/04/1977 00:00:00,71.16
10/05/1977 00:00:00,71.14
20/05/1977 00:00:00,71.09
30/05/1977 00:00:00,71.01
10/06/1977 00:00:00,70.9
20/06/1977 00:00:00,70.52
30/06/1977 00:00:00,70.27
10/07/1977 00:00:00,70.24
20/07/1977 00:00:00,70.2
30/07/1977 00:00:00,70.19
10/08/1977 00:00:00,70.17
20/08/1977 00:00:00,70.17
30/08/1977 00:00:00,70.18
10/09/1977 00:00:00,72.06
20/09/1977 00:00:00,72.08
30/09/1977 00:00:00,71.99
10/10/1977 00:00:00,71.99
20/10/1977 00:00:00,71.98
30/10/1977 00:00:00,71.93
10/11/1977 00:00:00,71.93
20/11/1977 00:00:00,71.81
30/11/1977 00:00:00,71.9
10/12/1977 00:00:00,71.86
20/12/1977 00:00:00,71.82
30/12/1977 00:00:00,71.78
10/01/1978 00:00:00,71.78
20/01/1978 00:00:00,71.75
30/01/1978 00:00:00,71.72
10/02/1978 00:00:00,71.77
20/02/1978 00:00:00,71.78
28/02/1978 00:00:00,71.82
10/03/1978 00:00:00,71.84
20/03/1978 00:00:00,71.85
30/03/1978 00:00:00,71.9
10/04/1978 00:00:00,71.91
20/04/1978 00:00:00,71.92
30/04/1978 00:00:00,71.93
10/05/1978 00:00:00,71.94
20/05/1978 00:00:00,71.95
30/05/1978 00:00:00,71.96
10/06/1978 00:00:00,72.01
20/06/1978 00:00:00,72.02
30/06/1978 00:00:00,72.08
10/07/1978 00:00:00,72.11
20/07/1978 00:00:00,72.16
30/07/1978 00:00:00,72.19
10/08/1978 00:00:00,72.15
20/08/1978 00:00:00,72.09
30/08/1978 00:00:00,72.06
10/09/1978 00:00:00,72.03
20/09/1978 00:00:00,72.02
30/09/1978 00:00:00,71.99
10/10/1978 00:00:00,71.98
20/10/1978 00:00:00,71.96
30/10/1978 00:00:00,71.97
10/11/1978 00:00:00,71.93
20/11/1978 00:00:00,71.89
30/11/1978 00:00:00,71.81
10/12/1978 00:00:00,71.77
20/12/1978 00:00:00,71.76
30/12/1978 00:00:00,71.71
10/01/1979 00:00:00,71.72
20/01/1979 00:00:00,71.75
30/01/1979 00:00:00,71.78
10/02/1979 00:00:00,71.8
20/02/1979 00:00:00,71.84
28/02/1979 00:00:00,71.87
10/03/1979 00:00:00,71.84
20/03/1979 00:00:00,71.86
30/03/1979 00:00:00,71.86
10/04/1979 00:00:00,71.86
20/04/1979 00:00:00,71.83
30/04/1979 00:00:00,71.86
10/05/1979 00:00:00,71.85
20/05/1979 00:00:00,71.86
30/05/1979 00:00:00,71.86
10/06/1979 00:00:00,71.83
20/06/1979 00:00:00,71.82
30/06/1979 00:00:00,71.82
10/07/1979 00:00:00,71.82
20/07/1979 00:00:00,71.83
30/07/1979 00:00:00,71.82
10/08/1979 00:00:00,71.79
20/08/1979 00:00:00,71.75
30/08/1979 00:00:00,71.75
10/09/1979 00:00:00,71.77
20/09/1979 00:00:00,71.75
30/09/1979 00:00:00,71.72
10/10/1979 00:00:00,71.74
20/10/1979 00:00:00,71.74
30/10/1979 00:00:00,71.73
10/11/1979 00:00:00,71.73
20/11/1979 00:00:00,71.72
30/11/1979 00:00:00,71.72
10/12/1979 00:00:00,71.71
20/12/1979 00:00:00,71.72
30/12/1979 00:00:00,71.7
10/01/1980 00:00:00,71.76
20/01/1980 00:00:00,71.75
30/01/1980 00:00:00,71.72
10/02/1980 00:00:00,71.73
20/02/1980 00:00:00,71.73
28/02/1980 00:00:00,71.72
10/03/1980 00:00:00,71.73
20/03/1980 00:00:00,71.72
30/03/1980 00:00:00,71.72
10/04/1980 00:00:00,71.71
20/04/1980 00:00:00,71.72
30/04/1980 00:00:00,71.71
10/05/1980 00:00:00,71.72
20/05/1980 00:00:00,71.75
30/05/1980 00:00:00,71.78
10/06/1980 00:00:00,71.8
20/06/1980 00:00:00,71.81
30/06/1980 00:00:00,71.83
10/07/1980 00:00:00,71.83
20/07/1980 00:00:00,71.82
30/07/1980 00:00:00,71.86
10/08/1980 00:00:00,71.83
20/08/1980 00:00:00,71.82
30/08/1980 00:00:00,71.77
10/09/1980 00:00:00,71.77
20/09/1980 00:00:00,71.76
30/09/1980 00:00:00,71.77
10/10/1980 00:00:00,71.75
20/10/1980 00:00:00,71.71
30/10/1980 00:00:00,71.74
10/11/1980 00:00:00,71.69
20/11/1980 00:00:00,71.7
30/11/1980 00:00:00,71.71
10/12/1980 00:00:00,71.71
20/12/1980 00:00:00,71.7
30/12/1980 00:00:00,71.71
